pcode_2,month,district,governorate,pcode_1,gid_1,gid_2,unocha_operational_hub,percent_functioning_health_centres,percent_attack_rate,percent_individuals_health_facilities_problems,num_suspected_cases_cholera,num_deaths_cholera,num_health_workers,was_duplicated
YE1107,2021-04-01,Al Makhadir,Ibb,YE11,YEM.14_1,YEM.14.2_1,Ibb,,,,12.0,,,False
YE1107,2021-05-01,Al Makhadir,Ibb,YE11,YEM.14_1,YEM.14.2_1,Ibb,,,,4.0,,,False
YE1108,2019-01-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.835,17.951968207201343,0.008416151,262.0,,5.7,False
YE1108,2019-02-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,13.84083044982699,0.008416151,202.0,,5.7,False
YE1108,2019-03-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,32.066874507519955,0.008416151,468.0,4.0,5.7,False
YE1108,2019-04-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,33.642810647846794,0.008416151,491.0,,5.7,False
YE1108,2019-05-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,25.283497207852275,0.008416151,369.0,,5.7,False
YE1108,2019-06-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,22.816814553427665,0.008416151,333.0,,5.7,False
YE1108,2019-07-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,31.58724176915961,0.008416151,461.0,,5.7,False
YE1108,2019-08-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,24.80386446949193,0.008416151,362.0,1.0,5.7,False
YE1108,2019-09-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,32.13539347014286,0.008416151,469.0,1.0,5.7,False
YE1108,2019-10-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,20.624207749494676,0.008416151,301.0,1.0,5.7,False
YE1108,2019-11-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,17.403816506218096,0.008416151,254.0,1.0,5.7,False
YE1108,2019-12-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,0.866,32.13539347014286,0.008416151,469.0,1.0,5.7,False
YE1108,2020-01-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,296.0,,,False
YE1108,2020-02-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,255.0,,,False
YE1108,2020-03-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,186.0,,,False
YE1108,2020-04-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,150.0,,,False
YE1108,2020-05-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,60.0,,,False
YE1108,2020-06-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,61.0,1.0,,False
YE1108,2020-07-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,54.0,1.0,,False
YE1108,2020-08-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,60.0,,,False
YE1108,2020-09-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,67.0,,,False
YE1108,2020-10-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,43.0,,,False
YE1108,2020-11-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,42.0,,,False
YE1108,2020-12-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,7.0,,,False
YE1108,2021-01-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,9.0,,,False
YE1108,2021-03-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,27.0,,,False
YE1108,2021-04-01,Hobeish,Ibb,YE11,YEM.14_1,YEM.14.16_1,Ibb,,,,5.0,,,False
YE1109,2019-01-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.675,5.887572954708352,0.503456746,69.0,,5.7,False
YE1109,2019-02-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,5.034301511996997,0.503456746,59.0,,5.7,False
YE1109,2019-03-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,19.45458889,0.503456746,228.0,,5.7,False
YE1109,2019-04-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,15.956175978702346,0.503456746,187.0,1.0,5.7,False
YE1109,2019-05-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,8.874023004198095,0.503456746,104.0,,5.7,False
YE1109,2019-06-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,8.703368715655824,0.503456746,102.0,,5.7,False
YE1109,2019-07-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,15.188231680262126,0.503456746,178.0,,5.7,False
YE1109,2019-08-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,10.32458446,0.503456746,121.0,,5.7,False
YE1109,2019-09-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,5.802245810437216,0.503456746,68.0,,5.7,False
YE1109,2019-10-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,9.641967302638315,0.503456746,113.0,1.0,5.7,False
YE1109,2019-11-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,14.33496023755077,0.503456746,168.0,1.0,5.7,False
YE1109,2019-12-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,0.866,5.802245810437216,0.503456746,68.0,,5.7,False
YE1109,2020-01-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,72.0,,,False
YE1109,2020-02-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,32.0,1.0,,False
YE1109,2020-03-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,1.0,1.0,,False
YE1109,2020-05-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,16.0,,,False
YE1109,2020-06-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,25.0,,,False
YE1109,2020-07-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,12.0,,,False
YE1109,2020-08-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,12.0,,,False
YE1109,2020-09-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,6.0,,,False
YE1109,2020-10-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,11.0,,,False
YE1109,2020-11-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,10.0,,,False
YE1109,2020-12-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,5.0,,,False
YE1109,2021-01-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,2.0,,,False
YE1109,2021-03-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,9.0,,,False
YE1109,2021-04-01,Hazm Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.15_1,Ibb,,,,3.0,,,False
YE1110,2019-01-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.642,14.682481723769476,0.396286827,191.0,1.0,5.7,False
YE1110,2019-02-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,6.149730564929625,0.396286827,80.0,,5.7,False
YE1110,2019-03-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,26.366969797135763,0.396286827,343.0,1.0,5.7,False
YE1110,2019-04-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,50.12030410417644,0.396286827,652.0,1.0,5.7,False
YE1110,2019-05-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,15.45119804438568,0.396286827,201.0,,5.7,False
YE1110,2019-06-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,18.98729311922021,0.396286827,247.0,,5.7,False
YE1110,2019-07-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,16.834887421494848,0.396286827,219.0,,5.7,False
YE1110,2019-08-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,4.304811395450737,0.396286827,56.0,,5.7,False
YE1110,2019-09-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,7.302805045853929,0.396286827,95.0,,5.7,False
YE1110,2019-10-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,8.686494422963094,0.396286827,113.0,1.0,5.7,False
YE1110,2019-11-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,14.374995195522995,0.396286827,187.0,1.0,5.7,False
YE1110,2019-12-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,0.866,7.302805045853929,0.396286827,95.0,,5.7,False
YE1110,2020-01-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,72.0,,,False
YE1110,2020-02-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,60.0,,,False
YE1110,2020-03-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,24.0,,,False
YE1110,2020-04-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,11.0,,,False
YE1110,2020-05-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,7.0,,,False
YE1110,2020-06-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,2.0,1.0,,False
YE1110,2020-07-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,8.0,1.0,,False
YE1110,2020-08-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,6.0,,,False
YE1110,2020-11-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,5.0,,,False
YE1110,2021-02-01,Far' Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.14_1,Ibb,,,,17.0,,,False
YE1111,2019-01-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.837,9.040791659,0.336106397,184.0,,5.7,False
YE1111,2019-02-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,7.714153752419886,0.336106397,157.0,2.0,5.7,False
YE1111,2019-03-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,31.54450133155138,0.336106397,642.0,2.0,5.7,False
YE1111,2019-04-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,21.914092825345666,0.336106397,446.0,1.0,5.7,False
YE1111,2019-05-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,11.939741158204027,0.336106397,243.0,,5.7,False
YE1111,2019-06-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,8.205501125185483,0.336106397,167.0,,5.7,False
YE1111,2019-07-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,0.049134737,0.336106397,1.0,1.0,5.7,False
YE1111,2019-08-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,9.925216929865076,0.336106397,202.0,1.0,5.7,False
YE1111,2019-09-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,13.3155138,0.336106397,271.0,,5.7,False
YE1111,2019-10-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,9.040791659,0.336106397,184.0,,5.7,False
YE1111,2019-11-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,13.36464853922426,0.336106397,272.0,,5.7,False
YE1111,2019-12-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,0.866,13.3155138,0.336106397,271.0,,5.7,False
YE1111,2020-01-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,173.0,,,False
YE1111,2020-02-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,171.0,,,False
YE1111,2020-03-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,174.0,,,False
YE1111,2020-04-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,122.0,,,False
YE1111,2020-05-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,83.0,,,False
YE1111,2020-06-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,50.0,,,False
YE1111,2020-07-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,65.0,,,False
YE1111,2020-08-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,53.0,,,False
YE1111,2020-09-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,51.0,,,False
YE1111,2020-10-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,41.0,,,False
YE1111,2020-11-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,59.0,,,False
YE1111,2020-12-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,7.0,,,False
YE1111,2021-01-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,11.0,,,False
YE1111,2021-03-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,27.0,,,False
YE1111,2021-04-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,3.0,,,False
YE1111,2021-05-01,Al Odayn,Ibb,YE11,YEM.14_1,YEM.14.5_1,Ibb,,,,3.0,,,False
YE1112,2019-01-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.835,12.963268700432312,0.6993347850166145,212.0,,5.7,False
YE1112,2019-02-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,11.067696390463436,0.6993347850166145,181.0,,5.7,False
YE1112,2019-03-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,34.54833403652951,0.6993347850166145,565.0,5.0,5.7,False
YE1112,2019-04-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,36.38275885262843,0.6993347850166145,595.0,2.0,5.7,False
YE1112,2019-05-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,25.31506246216499,0.6993347850166145,414.0,1.0,5.7,False
YE1112,2019-06-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,21.095885385137493,0.6993347850166145,345.0,2.0,5.7,False
YE1112,2019-07-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,18.95572309968876,0.6993347850166145,310.0,,5.7,False
YE1112,2019-08-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,21.70736032383713,0.6993347850166145,355.0,1.0,5.7,False
YE1112,2019-09-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,24.642440029595388,0.6993347850166145,403.0,,5.7,False
YE1112,2019-10-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,25.253914968295025,0.6993347850166145,413.0,,5.7,False
YE1112,2019-11-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,17.916215703899375,0.6993347850166145,293.0,,5.7,False
YE1112,2019-12-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,0.866,24.642440029595388,0.6993347850166145,403.0,,5.7,False
YE1112,2020-01-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,271.0,,,False
YE1112,2020-02-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,180.0,,,False
YE1112,2020-03-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,204.0,,,False
YE1112,2020-04-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,156.0,,,False
YE1112,2020-05-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,85.0,,,False
YE1112,2020-06-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,102.0,1.0,,False
YE1112,2020-07-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,107.0,1.0,,False
YE1112,2020-08-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,46.0,,,False
YE1112,2020-09-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,36.0,,,False
YE1112,2020-10-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,42.0,,,False
YE1112,2020-11-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,25.0,,,False
YE1112,2021-01-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,10.0,,,False
YE1112,2021-02-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,45.0,,,False
YE1112,2021-03-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,10.0,,,False
YE1112,2021-04-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,8.0,,,False
YE1112,2021-05-01,Jiblah,Ibb,YE11,YEM.14_1,YEM.14.18_1,Ibb,,,,2.0,,,False
YE1113,2019-01-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.835,6.396772090391311,0.527659441,104.0,,5.7,False
YE1113,2019-02-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,6.273757242,0.527659441,102.0,,5.7,False
YE1113,2019-03-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,15.069318866787222,0.527659441,245.0,3.0,5.7,False
YE1113,2019-04-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,16.053437649924348,0.527659441,261.0,,5.7,False
YE1113,2019-05-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,9.964202679263389,0.527659441,162.0,1.0,5.7,False
YE1113,2019-06-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,10.02571010320946,0.527659441,163.0,,5.7,False
YE1113,2019-07-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,9.472143287694823,0.527659441,154.0,,5.7,False
YE1113,2019-08-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,12.670529332890482,0.527659441,206.0,,5.7,False
YE1113,2019-09-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,15.315348562571504,0.527659441,249.0,,5.7,False
YE1113,2019-10-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,14.392737203380449,0.527659441,234.0,,5.7,False
YE1113,2019-11-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,9.349128439802683,0.527659441,152.0,,5.7,False
YE1113,2019-12-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,0.866,15.315348562571504,0.527659441,249.0,,5.7,False
YE1113,2020-01-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,89.0,,,False
YE1113,2020-02-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,62.0,,,False
YE1113,2020-03-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,75.0,,,False
YE1113,2020-04-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,74.0,,,False
YE1113,2020-05-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,47.0,,,False
YE1113,2020-06-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,60.0,,,False
YE1113,2020-07-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,53.0,,,False
YE1113,2020-08-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,85.0,,,False
YE1113,2020-09-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,79.0,,,False
YE1113,2020-10-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,73.0,,,False
YE1113,2020-11-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,45.0,,,False
YE1113,2020-12-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,17.0,,,False
YE1113,2021-01-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,21.0,,,False
YE1113,2021-02-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,22.0,,,False
YE1113,2021-03-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,21.0,,,False
YE1113,2021-04-01,Ba'dan,Ibb,YE11,YEM.14_1,YEM.14.12_1,Ibb,,,,5.0,,,False
YE1114,2019-01-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.675,15.74678379368742,0.146032921,159.0,1.0,5.7,False
YE1114,2019-02-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,18.024620443088747,0.146032921,182.0,1.0,5.7,False
YE1114,2019-03-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,46.94324225287948,0.146032921,474.0,,5.7,False
YE1114,2019-04-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,52.78638844047418,0.146032921,533.0,,5.7,False
YE1114,2019-05-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,38.72322303982252,0.146032921,391.0,,5.7,False
YE1114,2019-06-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,41.1991324413457,0.146032921,416.0,,5.7,False
YE1114,2019-07-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,67.24569934536954,0.146032921,679.0,2.0,5.7,False
YE1114,2019-08-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,51.30084279956028,0.146032921,518.0,,5.7,False
YE1114,2019-09-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,45.95287849227021,0.146032921,464.0,,5.7,False
YE1114,2019-10-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,28.423439929486097,0.146032921,287.0,,5.7,False
YE1114,2019-11-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,25.25427589553643,0.146032921,255.0,,5.7,False
YE1114,2019-12-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,0.866,45.95287849227021,0.146032921,464.0,,5.7,False
YE1114,2020-01-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,162.0,,,False
YE1114,2020-02-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,215.0,,,False
YE1114,2020-03-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,272.0,,,False
YE1114,2020-04-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,157.0,,,False
YE1114,2020-05-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,85.0,,,False
YE1114,2020-06-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,104.0,,,False
YE1114,2020-07-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,104.0,,,False
YE1114,2020-08-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,93.0,,,False
YE1114,2020-09-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,79.0,,,False
YE1114,2020-10-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,58.0,,,False
YE1114,2020-11-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,55.0,,,False
YE1114,2020-12-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,6.0,,,False
YE1114,2021-01-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,3.0,,,False
YE1114,2021-02-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,36.0,,,False
YE1114,2021-03-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,7.0,,,False
YE1114,2021-04-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,6.0,,,False
YE1114,2021-05-01,As Sabrah,Ibb,YE11,YEM.14_1,YEM.14.8_1,Ibb,,,,5.0,,,False
YE1115,2019-01-01,As Saiyani,Ibb,YE11,YEM.14_1,YEM.14.10_1,Ibb,0.835,5.631501754429393,0.089939834,91.0,,5.7,False
YE1115,2019-02-01,As Saiyani,Ibb,YE11,YEM.14_1,YEM.14.10_1,Ibb,0.866,7.983117871663645,0.089939834,129.0,2.0,5.7,False
YE1115,2019-03-01,As Saiyani,Ibb,YE11,YEM.14_1,YEM.14.10_1,Ibb,0.866,26.424739001553306,0.089939834,427.0,,5.7,False
YE1115,2019-04-01,As Saiyani,Ibb,YE11,YEM.14_1,YEM.14.10_1,Ibb,0.866,36.07874200914655,0.089939834,583.0,4.0,5.7,False
